,S&P 500,NASDAQ 100,Euro Stoxx 50,Nikkei 225,FTSE China A50,DAX,Hang Seng,FTSE 100,EURO BUND 10Y,EURO BOBL 5Y,EURO SCHATZ 2Y,US T-Note 10Y,US T-Note 5Y,US T-Note 2Y
2007-07-20,0.07142610358143545,0.07143295373636314,0.07142895459683325,0.0714257957152296,0.07142656001451475,0.07142487845165177,0.07143209082724583,0.07143299883365083,0.0714232479721643,0.07143700807489163,0.0714278241077584,0.07143084156943914,0.07141931089063407,0.07143143162818803
2007-07-27,0.0714261647141982,0.07142894725756065,0.07142875228732685,0.07142607502856248,0.07142813684356791,0.07142897701361584,0.07142749685270662,0.07142782387910333,0.07142544223553662,0.07143273736221357,0.07143045506968572,0.07142590503344595,0.07143221797593834,0.0714308684465381
2007-08-03,0.07142864040710525,0.07142874742403575,0.07142870729251484,0.07142863805282516,0.07142846527019277,0.07142870522012565,0.0714286152932395,0.07142861404821493,0.07142855987233536,0.07142835882658967,0.0714282979184462,0.07142862439166206,0.07142858969473163,0.07142843628798122
2007-08-10,0.07143140249249447,0.07142877365495004,0.07142792834013136,0.07143231111819107,0.07142627222350105,0.0714297611103747,0.07142702938240444,0.0714285673719612,0.07143292962075803,0.0714313847995867,0.07142534486365788,0.07143250872233324,0.07142439892592721,0.07142138737372841
2007-08-17,0.07142555267190175,0.07143079784758238,0.0714298466179059,0.0714269347294783,0.07142840936568783,0.07142797861990924,0.07142713088843189,0.07142925763086337,0.07143035551241535,0.07142995661663229,0.07143002577640972,0.07142882721139185,0.07142783589382862,0.07142709061756142
2007-08-24,0.07142788380131553,0.07142897815082694,0.07142927482265377,0.07142764819215207,0.07142881966654359,0.07142936973994984,0.0714283716246498,0.07142832412250107,0.0714288201412005,0.07142806344584872,0.07142809904497788,0.07142855432177507,0.07142949792249316,0.07142829500311235
2007-08-31,0.07142941986692646,0.07142904076708549,0.07142930497078459,0.07143624187175758,0.07143855233907392,0.07142991883808922,0.07143090317811936,0.0714330312020341,0.0714215587412473,0.07143066814317535,0.07142454552943654,0.07142384396418758,0.07141906610648587,0.07142390448159674
2007-09-07,0.07142934534410693,0.07142911468865668,0.07142797820378005,0.07142959508968486,0.07142993397856598,0.07142788996195566,0.07142900633861085,0.0714298485881221,0.07142957384780703,0.07142455296601313,0.071425539928765,0.07142913989271156,0.07143043102279731,0.07142805014842274
2007-09-14,0.071429069517882,0.07142885922488,0.07142821930400552,0.0714294366571217,0.07142892497086317,0.07142823824081815,0.07142897043923824,0.07142960566990446,0.07142991256131064,0.07142462588498269,0.07142539998857651,0.07142911845246416,0.0714309662531456,0.07142865283480697
2007-09-21,0.07142838334043478,0.07143343818890036,0.07142728394120927,0.07142796069238938,0.07142660309972594,0.07142761202557157,0.07142844144962796,0.07142896950571614,0.07142766255877944,0.07143440409554783,0.0714279963919836,0.0714269755566825,0.07142824158882496,0.07142602756460635
2007-09-28,0.0714283120252599,0.0714276130906353,0.07142781311269175,0.07142801033118666,0.07142767089082505,0.071428015761134,0.07142757788229191,0.07142788396280511,0.07142886457620551,0.07143192260331446,0.07142966857025093,0.07142811914076118,0.0714287025054709,0.07142982554716733
2007-10-05,0.07142630992889881,0.07142320973293426,0.07143506071449036,0.07142241449971198,0.07143708716945313,0.07143345573687951,0.07142781678821401,0.0714299861028723,0.07142662625817059,0.07143318382397541,0.07142187222775837,0.07142967374739767,0.0714323687804904,0.07142093448875307
2007-10-12,0.07142569875759973,0.0714305034597134,0.07142867066710815,0.07142612452010752,0.07143221237389803,0.07142750849953663,0.07142838062628547,0.07142858228290774,0.07143232259530329,0.0714350966367683,0.07142253962537624,0.07142887058301706,0.07143338396901742,0.07142010540336108
2007-10-19,0.07142951784567986,0.0714259213076816,0.0714275959634752,0.07143091340872156,0.07143019869803886,0.07142363010001739,0.07142892472326634,0.0714275250814954,0.07142711883440195,0.07143232544021391,0.07143075060628079,0.07142847573616211,0.07142806132513048,0.07142904092943456
2007-10-26,0.07142953072507022,0.07142657793216911,0.07142759743809314,0.07142852349970398,0.0714307860638635,0.07142777077098471,0.07142918311896389,0.07142739725167366,0.07142981992555548,0.07142562873917047,0.0714286803167885,0.07142896464602823,0.07142776232764121,0.07143177724429381
2007-11-02,0.07142830588121388,0.07142514261735779,0.07142305098119825,0.07143305586750563,0.07142534496440175,0.07142916785592177,0.07142518919232024,0.07142553566636076,0.0714301233160905,0.07142339225681989,0.07143043966996282,0.07142974950942071,0.0714317067372164,0.07143979548420996
2007-11-09,0.07142957425569607,0.07142278317860867,0.07142595521524467,0.0714292953397768,0.07142187775355771,0.0714263713798764,0.07143115065846184,0.0714288588787633,0.071431236214242,0.07142389189904963,0.07143070632661053,0.07143133126056503,0.07143490099638072,0.0714320666431667
2007-11-16,0.07142904909969446,0.07142776563344204,0.07143061943132642,0.07142804815144768,0.07142528242722669,0.07142631261070581,0.07142622428550954,0.07142925981388723,0.07142817976315537,0.0714297674891116,0.07142897431724214,0.07143006015484307,0.07142883444827346,0.0714316223741346
2007-11-23,0.07142876754429646,0.07142890752159683,0.07142874514757958,0.07142918684083878,0.07142923612894454,0.0714291655944176,0.07142790143753498,0.07142874577162336,0.07142855454205425,0.07142876531754652,0.07142730029613063,0.07142850045902045,0.07142793736447738,0.0714282860339384
2007-11-30,0.0714317391633289,0.07142923295857466,0.07142621990263713,0.07143230201337532,0.07142769210839325,0.07142186647370678,0.07143188408560504,0.07142698171598935,0.07143076906900331,0.07142450541336717,0.07142594674510244,0.07142806070914634,0.07143186010922482,0.07143093953254545
2007-12-07,0.07142860901931514,0.07142860250306321,0.0714275932165496,0.07142813652639231,0.07142738705380883,0.07142841893718481,0.07142833877829755,0.07142847323675108,0.0714283153010777,0.07142992004336769,0.0714288187820439,0.07142932093234856,0.07142917972522801,0.07142888594457171
2007-12-14,0.07143082249606444,0.07142809084133739,0.07142508830508919,0.07142739153405361,0.07143522935719349,0.07142721768520273,0.071430057284907,0.07143002766259657,0.07142772019384204,0.07143294683543606,0.0714223390948775,0.07142848552657395,0.07143011313188033,0.07142447005094561
2007-12-21,0.07143016694867725,0.07142724786605048,0.07142637937379913,0.0714289065876899,0.071428656106837,0.07142813640750924,0.07142934722297228,0.0714291330223866,0.07142780842275048,0.0714332431365355,0.07142567797048788,0.0714300265900346,0.07143160897035451,0.07142366137391505
2007-12-28,0.07142943440381212,0.07142975908872898,0.07142942420738731,0.07142785628948913,0.07142994361785615,0.07142790771463671,0.07142939699278657,0.0714290132714485,0.07142848380901197,0.07142747446249781,0.07142820459243726,0.07142814022857648,0.07142776097651432,0.07142720034481655
2008-01-04,0.07142919982655918,0.07143160316706812,0.07143100497197218,0.0714289362631178,0.0714283873132926,0.0714302355984625,0.07142776266470081,0.07143028075535128,0.07142761643118031,0.07143305291249159,0.07142737048056888,0.07143050523762447,0.07142452972162265,0.07141951465598756
2008-01-11,0.07142939886177661,0.07143022944081864,0.07142968118728872,0.07142897616649943,0.0714276043536641,0.07143044825901258,0.07142841818575894,0.07142880875030658,0.0714281351837637,0.07142860588762183,0.07143057037488514,0.07142785619514122,0.07142539711476249,0.07142587003869998
2008-01-18,0.07142953639004675,0.07142578690136599,0.07142440557285894,0.0714301017922636,0.07142803716853623,0.07142442403688169,0.07143028159655118,0.0714268238487684,0.07142999999075803,0.07142388849413649,0.07143303924266518,0.07142874788273142,0.07143934988976505,0.07142557719267127
2008-01-25,0.07142934392240616,0.07142991978470406,0.07143051429103961,0.07142820470757869,0.07142960882238657,0.07142883023379491,0.07142940503180126,0.07142898005529047,0.07142776722815632,0.0714336587641693,0.07142487308578552,0.07142740775159277,0.07143202205512103,0.0714194642661735
2008-02-01,0.07142845225940336,0.07142863896596804,0.0714281280265117,0.07142860018936376,0.07142862278011956,0.07142819989243075,0.07142847009229915,0.07142817517065647,0.07142961846696588,0.0714281460908662,0.07142804182177317,0.07142876362743064,0.07142701646182026,0.07143112615439097
2008-02-08,0.07142887466424776,0.07142853709377259,0.0714299099749663,0.07142775931682485,0.0714283671170348,0.07142984901128639,0.07142750056481137,0.07143003953322116,0.07142858393334521,0.07143431068066396,0.07142789419379907,0.07142810512941375,0.07143322361177235,0.0714170451748402
2008-02-15,0.07142916305526151,0.07142435897978522,0.07143025593314474,0.0714277989848949,0.07142722962885661,0.07143076873754085,0.07142709008880047,0.07143035117378561,0.07142989530217171,0.07144176372115808,0.0714263485557434,0.07142949899965284,0.0714301506863858,0.07141532615281805
2008-02-22,0.07142807762130877,0.07142869642599516,0.07142856411772504,0.07142852100816308,0.0714282552044857,0.07142829358517316,0.07142860387249546,0.07142814083146491,0.07142787479832376,0.07142924866079592,0.07142945214338842,0.07142770232502689,0.0714290205180219,0.07142954888763187
2008-02-29,0.07142940881216196,0.07142843891393304,0.07142998273128388,0.07142831237188454,0.07142839447598448,0.07143089998200032,0.07142747796421496,0.07143006634515608,0.07142493977763541,0.07144020831184532,0.07142802520032375,0.0714275426569699,0.07142766332595643,0.07141863913064973
2008-03-07,0.07142913181950301,0.07143324094957434,0.0714317577218208,0.07142852322872897,0.07141860598262936,0.07142898165559518,0.07142364329047801,0.07143015784722165,0.0714247465727207,0.07142803030705958,0.07143561391547266,0.07143074202408764,0.0714282099027977,0.07142861478231058
2008-03-14,0.07142905625553472,0.07143284686681564,0.07143357442145724,0.07143179166981907,0.07142781870840015,0.07143065226446127,0.07142706723701052,0.07143041415068037,0.07142406595508217,0.07143054103275696,0.07143209601575913,0.07141943081507031,0.07143339746412385,0.07141724714302894
2008-03-21,0.07142889021810642,0.0714300333370498,0.07142880859084492,0.07142763123353182,0.07142891051318893,0.07142703259042607,0.0714280989697742,0.07142896737238258,0.07143054019788105,0.07142490194913688,0.07143019959813565,0.07142555682496848,0.07142948158362235,0.07143094702095099
2008-03-28,0.07142746401316867,0.07142749552487845,0.07143092817691164,0.07142766788959394,0.07142540449856495,0.0714262424245207,0.07142738848419578,0.0714255701261039,0.07142638318323065,0.07142987284155046,0.07143472361211825,0.07143065489607502,0.07143037290337527,0.07142983142571273
2008-04-04,0.07142758994713076,0.07142815444257436,0.07142795673170638,0.07142838240796516,0.0714277759215339,0.0714279179971794,0.07142904071373342,0.0714280313226202,0.07143044626668332,0.07142485816897758,0.071427232122037,0.07142888181172743,0.07142892429090221,0.07143480785522865
2008-04-11,0.07143171618174483,0.07143050106713748,0.07142640121191779,0.07143205086554111,0.07141573683056565,0.07142631739099568,0.07143015587956365,0.07143055369997814,0.07142657362246038,0.07143082659407982,0.07141801971026424,0.07143374775704016,0.07143347966782539,0.07143391952088585
2008-04-18,0.0714288632275766,0.07142928593422392,0.07142681841174807,0.07143104280713934,0.07143008425463045,0.0714277681340245,0.07142644619289833,0.07142659033823975,0.0714302292569237,0.0714295337407484,0.07142944815000069,0.07142675074064074,0.07142963586075468,0.07142750295045079
2008-04-25,0.07142899451758376,0.07142935542605282,0.07142776813792132,0.0714284950359301,0.07142774418426062,0.07142876051090423,0.0714280962411927,0.07142879270404537,0.07142884275389463,0.07142842706039582,0.0714286117068498,0.07142909077208918,0.07142840140912197,0.07142861953975763
2008-05-02,0.07142586594896996,0.07143177567184689,0.07142865588062068,0.07143090189183651,0.07143181935285367,0.07142482880097552,0.07143197266600018,0.07142940270456895,0.07142661151072359,0.07142879917501344,0.07142014116056865,0.07142791785808954,0.07143747224569849,0.07142383513223396
2008-05-09,0.07142909416461107,0.07142887261198735,0.07142824356877286,0.07142851169588221,0.07142808249769934,0.07143008565287302,0.07142932268627161,0.0714255429535331,0.07142790887047384,0.07142504325899435,0.07142913045742823,0.07142805925850881,0.07142814769798286,0.07143395462498156
2008-05-16,0.07143745950502688,0.07142657119317046,0.07142770152676885,0.0714292713581176,0.07142940085688482,0.07142973350112604,0.07142685278944987,0.0714236409186589,0.07143344907819367,0.07142615858816692,0.07142838317187046,0.07142053755659718,0.07142587756746552,0.07143496238850297
2008-05-23,0.07143177619106073,0.07142520510534313,0.07143426386052336,0.0714281145892039,0.0714276521350237,0.07142640592416284,0.07142497019675233,0.0714256083724441,0.07143184548885734,0.07142725339434217,0.07142846439546248,0.07143047939940685,0.0714293225192491,0.07142863842816818
2008-05-30,0.07142789748276367,0.0714290750581466,0.07143052973381334,0.0714290497894033,0.07142688685838919,0.07142822613637165,0.07142643087983469,0.07142813237626718,0.07142945231452041,0.07142795283174459,0.0714298638981756,0.071430714180546,0.07142849918041662,0.07142728927960716
2008-06-06,0.07142242020027449,0.07142074386598159,0.07142814676986929,0.0714292668430744,0.07142725140222249,0.0714279191797361,0.07143054741442627,0.07142509066278553,0.07142550685030642,0.07143269054227162,0.07142868632061186,0.07142616689383581,0.07143647090925893,0.07143909214534486
2008-06-13,0.07143016792665381,0.07143096310464625,0.07142929087870363,0.07142689462128636,0.07142637707448174,0.07142881507858725,0.07142662071261663,0.07142920984020922,0.07142993080842155,0.07142822472979202,0.07142686965507654,0.07142874122947594,0.07142860830216459,0.07142928603788433
2008-06-20,0.07143026035035778,0.07142791902228854,0.07142867163503114,0.07143055084544028,0.07142968145101408,0.07142806680141962,0.07143092116122461,0.07142889677265146,0.07143114335575061,0.07142598999960134,0.07141984593677349,0.07142869039424858,0.07143153021575106,0.07142783205844741
2008-06-27,0.07142873768477252,0.07142922240400991,0.07142780269589205,0.07142737274589891,0.07142432235651246,0.07142714695194399,0.07142747038330538,0.07142823855723084,0.07142882836748991,0.07142895006899776,0.07143437059974868,0.07142962163762441,0.0714289348112496,0.07142898073532346
2008-07-04,0.07142742504229936,0.07142594997877506,0.07142682928733757,0.07142796838024135,0.07142733741150864,0.07142830271904259,0.07142855741213698,0.07142629437147152,0.07142812582526649,0.07142930510162714,0.07143041542229145,0.07142947090499911,0.0714289619028227,0.07143505624018001
2008-07-11,0.07142375279872998,0.07143088731414703,0.0714263625582785,0.07142180547006756,0.07142669834869644,0.07143056241865567,0.07142762810385077,0.07142163002457598,0.07142951554822809,0.07142865399277348,0.07143040790955787,0.07142494381162644,0.07142813933787862,0.07144901236293333
2008-07-18,0.07142225585129118,0.07142962886173976,0.0714288528309739,0.07142623939872968,0.07142748976966234,0.0714309093689141,0.07142940118030815,0.07142325526915272,0.07143263428883781,0.07142584613614165,0.07142068265575265,0.07143027730070356,0.07143257808306132,0.07143994900473112
2008-07-25,0.071428104484463,0.0714288654669492,0.07142775773247136,0.07142736814978123,0.07142737095645842,0.07142881333557717,0.07142834077740692,0.0714279802660318,0.07142892922324266,0.07142600269144198,0.07143007923482927,0.07142744532484421,0.07142585586734071,0.0714370864891618
2008-08-01,0.07142859452357182,0.07142846728490664,0.07142895274091238,0.07142852372664893,0.07142872582462485,0.07142880953111738,0.07142874585636891,0.07142911552831872,0.0714273833802982,0.07142958772585223,0.07142919521718392,0.07142840098204549,0.07142818272659993,0.0714273149515505
2008-08-08,0.07142685585260666,0.0714281618965405,0.07142797100671516,0.07142837430198573,0.07142710597672461,0.07142911470915704,0.07142815364153707,0.07142650917743847,0.07143345013987891,0.07142446651569498,0.07143052193327756,0.07143010103636165,0.07143216618902463,0.07142704762305677
2008-08-15,0.07142849151036014,0.07142780071197105,0.07142792128405956,0.07142818206092331,0.07142743464417713,0.07143037046005712,0.07142743904784439,0.07142630370226118,0.07143646661866865,0.07142136397849186,0.07142934949738484,0.07143213807968732,0.07142955053274991,0.0714271878713639
2008-08-22,0.07142881605478121,0.07142776804801317,0.07142926409634758,0.07142834454680178,0.07142972077851292,0.07142888161327461,0.0714282567692041,0.07142934709676621,0.0714269500594276,0.07143081960864711,0.07142976273181685,0.07142854240248028,0.07142701188460929,0.0714265143093174
2008-08-29,0.07142959984570889,0.07142777185837641,0.0714291640228417,0.07142806389203737,0.07142966869926856,0.07142954707879952,0.07142850202842514,0.0714303272989223,0.07142522776870658,0.07143190110348263,0.07143072173188114,0.07142910849224983,0.07142502584172154,0.0714253703375784
2008-09-05,0.07142750500670793,0.07142920179646213,0.07142909097136399,0.07142824175444971,0.07142932605146497,0.07142891085022009,0.07142719577580851,0.07142934704242254,0.07142941070080962,0.07143233328546594,0.07142789737006487,0.07143364063218836,0.07141928256334394,0.07142861619922758
2008-09-12,0.07142889391956593,0.07142858159160498,0.0714281072991189,0.07142927341010165,0.07142826236099747,0.07142817777625635,0.07142830726627901,0.07142800991240503,0.07142754461488936,0.07143113310530143,0.07142937686919547,0.07142921492069772,0.07142658139124629,0.07142853556234022
2008-09-19,0.07143134396391171,0.07143060508273306,0.0714324799339761,0.07142880207580761,0.07142997651047396,0.07143376255442356,0.07142602162147467,0.0714309831671068,0.07141678645297836,0.07142793098476706,0.07143293128170418,0.07142471463323852,0.07142995324929363,0.07142370848811061
2008-09-26,0.07142667345062334,0.07143222580302945,0.07143319602447913,0.0714291597179654,0.07142803710286809,0.07143152376992011,0.07142815820555654,0.07143357416368555,0.07141860032675257,0.07142938607084255,0.07143190124561648,0.07142612109799851,0.07143032004847934,0.07142112297218296
2008-10-03,0.07142464331324623,0.07142701918022641,0.07142765460658289,0.07143176991575663,0.07142579793384735,0.07142788209205626,0.07143186949352488,0.07143451252780979,0.07143256283325684,0.07142644986087746,0.07143020772990039,0.07142649182165588,0.0714256899830057,0.07142744870825286
2008-10-10,0.07142703311474805,0.07142853177796116,0.07142711906109597,0.0714256311696936,0.07142685089135076,0.0714297288702408,0.07142815554317247,0.0714282626339222,0.07142878680814549,0.07143198532630483,0.07143011955388649,0.07142951021765644,0.0714272508536618,0.07143103417815996
2008-10-17,0.07142970022315616,0.07143237867385926,0.07143196119629547,0.07142676634274205,0.07142703311226353,0.07142207435076936,0.07142772588230042,0.07143365305547483,0.07142211745883915,0.07142209563313164,0.07143941378296013,0.07143239176584242,0.07142202277695306,0.07143066574541276
2008-10-24,0.0714277638933089,0.07142907451402285,0.07142857387458733,0.07142671795941935,0.07142820455880959,0.07142937424123437,0.0714282405689488,0.07142866829171522,0.07142886572014587,0.0714310718237556,0.07143110659651379,0.07142834700036835,0.07142723640987866,0.07142675454729132
2008-10-31,0.07142882235977528,0.07142750818353666,0.07142737330311966,0.07142953148361017,0.07143089879218242,0.07142405877302642,0.07142722394956127,0.07142573719722929,0.07143497137188286,0.07142835576098562,0.07143146551077277,0.07143287389845651,0.07142666664986475,0.07142451276599625
2008-11-07,0.07142853837326846,0.07142615056732309,0.07142528280747554,0.07142279785057047,0.07143032049552651,0.07142421146865702,0.07142489193995033,0.07142486681163296,0.07143624971962009,0.07143390502820314,0.07143565041368027,0.07143415343872234,0.07142640419842355,0.07142657688694624
2008-11-14,0.0714298878255651,0.07143044063540802,0.07143700050271809,0.07142842546350707,0.07143270121376703,0.07143711104053344,0.07143150097571184,0.07143488759539221,0.071421461988461,0.0714218887613901,0.07142293647334719,0.07142372032275039,0.07142774883142244,0.07142028837002606
2008-11-21,0.07142769576925703,0.07142283227642596,0.07142605072044934,0.07142864962976002,0.07142829362838261,0.07142833067328479,0.07142889544543406,0.07142638666061822,0.0714345829261793,0.0714310763952849,0.07142943774831696,0.07143060009054196,0.07142856815383555,0.07142859988222948
2008-11-28,0.07142751488409563,0.07143161472756861,0.07142838393815519,0.07142883599207131,0.071428671309708,0.07142943158056629,0.0714300448518933,0.07142971763279887,0.0714253577621561,0.07142691189222528,0.07142888724649703,0.07142756554197818,0.07142782147864511,0.07142924116164101
2008-12-05,0.0714323570449017,0.07142129128586246,0.07142223348510783,0.07143400442042518,0.07143075083850452,0.07142262177851035,0.07142933574203217,0.07142397246392472,0.07143171839274265,0.07142877237520492,0.07143071120862961,0.07143198719043758,0.07143249888321847,0.07142774489049782
2008-12-12,0.07143046811399424,0.07142581230650641,0.07142872550964953,0.07142980867979005,0.07142826361028809,0.07142805583794976,0.07142685783404272,0.07142807721507678,0.07142942786527445,0.07142824925491865,0.07142978320989567,0.0714298004630342,0.07142867438112506,0.07142799571845447
2008-12-19,0.07142887106713876,0.0714275574582074,0.0714284187881882,0.07142809174468905,0.07143013883184743,0.07142793208377642,0.07142586382723944,0.0714296668721909,0.07142932446394187,0.07142858838523419,0.07142921862964798,0.07142882226976315,0.07142851316019923,0.0714289924179362
2008-12-26,0.07142948657965086,0.0714255571757889,0.07142853150507676,0.07142928581367196,0.07142897332975963,0.0714264322948413,0.07142863370591811,0.0714285035929364,0.07143073273912273,0.07142819634183999,0.07142870832428196,0.0714290625630949,0.07142911189227906,0.07142878414173753
2009-01-02,0.07142894997673456,0.07142858611092863,0.07142973861541334,0.07142803659954873,0.07142801046080333,0.0714295629488588,0.07142746743916821,0.07142916754568919,0.07142813624351114,0.07142865113007928,0.07142922351587519,0.07142792818534398,0.07142797033531736,0.07142857089272803
